,evttime,car_m,ret_m,abret_m,abret_t,sar_t,pat_ar,cret_edate_m,car_edate_m,pat_car_edate_m,car_edate_t,scar_edate_t,bhar_edate_m,pat_scale_m,pat_car_edate_mean,sar_m,scar_edate_m,scar_m,car_v,abret_v,sar_v,pat_scale_v,car_edate_v,scar_edate_v,scar_v,scar_n,scar_edate_n,sar_n,car_n,n,pat_scale_edate_s,pat_scale_s,pat_car
-12,[-12],-0.04010654516554228,-0.0015970391833271163,-0.0030307413049843446,-0.8106199680163668,-0.768007597398961,-0.8959719459896903,-0.05145793288755032,-0.06875381661868149,-5.0293167699762895,-3.449322348087681,-3.8207748284472864,-0.059565868295531364,1.022963196498963,0,-0.06591640509872299,-0.3700054260218687,-0.2492142661291029,0.19240257312489276,0.052209420891680305,1.1985200494608128,0.0019414337027557308,0.27834301996182503,1.3313356178427225,1.0282280895030276,189,189,189,189,195,193.340044138304,193.340044138304,-3.387457047417332
-11,[-11],-0.02148893259130218,0.005077345183406632,0.005217382496839467,0.9217499738394815,1.1368068948116443,2.8387113239361157,-0.045943828015555445,-0.054323627117143516,-4.8736935469322145,-3.19274771040699,-3.2503823527188875,-0.05181567680649516,1.0222764698691535,0,0.17532264560269203,-0.30100589633754293,-0.12865113906077408,0.18543569760142029,0.09266312447948234,2.524751934045548,0.0017908872251345468,0.27854255464788613,1.5160305346080287,1.0387635495465934,268,268,268,268,268,273.97009392493317,273.97009392493317,-2.08303635867272
290,[290],-0.022587001455895515,-0.009914436489780201,-0.011846736489780196,-2.8306278455810525,-3.259146369919675,-8.49941429568585,-0.053417662702804625,-0.19881172847919615,-32.74382526421077,-4.410936188453904,-4.704769702885537,-0.09216019694217295,1.0067611316352292,0,-0.492370009282539,-1.8968457105883836,-0.20949364591666242,0.1579178147101301,0.07248974652818566,2.6166663764215525,4.360222225108341e-05,0.7806778428759279,6.983196526799481,1.2401580185406973,300,300,300,300,300,302.0283394905688,302.0283394905688,-3.6163317330273776
293,[293],-0.04857434068260999,-0.006547901368467137,-0.007070301368467139,-2.216259747357521,-1.2558292255682557,-2.6420288044116065,-0.053417662702804625,-0.19881172847919615,-32.74382526421077,-4.410936188453904,-4.704769702885537,-0.09216019694217295,1.0067611316352292,0,-0.15305239887096328,-1.8968457105883836,-0.38373513371213197,0.22387749899301163,0.055255802978915615,2.1109122615366123,4.360222225108341e-05,0.7806778428759279,6.983196526799481,1.6813541805124539,300,300,300,300,300,302.0283394905688,302.0283394905688,-6.624131892156413
296,[296],-0.0723918949402103,-0.009748426444566576,-0.008373626444566584,-1.493248380562509,-1.2646671125153819,-4.11115560754847,-0.053417662702804625,-0.19881172847919615,-32.74382526421077,-4.410936188453904,-4.704769702885537,-0.09216019694217295,1.0067611316352292,0,-0.23815873120552022,-1.8968457105883836,-0.5210748970192105,0.30506173117730884,0.09712748819542098,3.2617517972270615,4.360222225108341e-05,0.7806778428759279,6.983196526799481,2.2566416126082234,300,300,300,300,300,302.0283394905688,302.0283394905688,-8.994925250020037
299,[299],-0.08424340195453663,-0.002477940284879878,-0.0017389402848798773,-0.6044247688154794,-1.774382102972452,-3.478270672217268,-0.053417662702804625,-0.19881172847919615,-32.74382526421077,-4.410936188453904,-4.704769702885537,-0.09216019694217295,1.0067611316352292,0,-0.20149578589622139,-1.8968457105883836,-0.6609853634635933,0.3431805920570791,0.04983139474318494,1.9668871665163221,4.360222225108341e-05,0.7806778428759279,6.983196526799481,2.5757991432481178,300,300,300,300,300,302.0283394905688,302.0283394905688,-11.410094728653092
302,[302],-0.07110251336558363,0.008908514436916449,0.007439914436916445,1.082348130675456,0.3821304872395379,1.560432252824544,-0.053417662702804625,-0.19881172847919615,-32.74382526421077,-4.410936188453904,-4.704769702885537,-0.09216019694217295,1.0067611316352292,0,0.0903956456385441,-1.8968457105883836,-0.6655034545977826,0.33487722539767034,0.11905882630076312,4.097287608743053,4.360222225108341e-05,0.7806778428759279,6.983196526799481,2.7058316244952265,300,300,300,300,300,302.0283394905688,302.0283394905688,-11.488087148278927
305,[305],-0.07166271834597206,-0.0055574597086524595,-0.004000059708652453,-1.9153285382992649,-2.454296885701266,-3.6969170773735067,-0.053417662702804625,-0.19881172847919615,-32.74382526421077,-4.410936188453904,-4.704769702885537,-0.09216019694217295,1.0067611316352292,0,-0.21416194485625875,-1.8968457105883836,-0.739245443070759,0.37835174773380487,0.036172941143806425,1.5113875248748314,4.360222225108341e-05,0.7806778428759279,6.983196526799481,2.9953506630728675,300,300,300,300,300,302.0283394905688,302.0283394905688,-12.761039804215082
308,[308],-0.1122518185650361,-0.01959412025520578,-0.018294520255205768,-3.2078222118527475,-3.675328563144676,-18.375734656675984,-0.053417662702804625,-0.19881172847919615,-32.74382526421077,-4.410936188453904,-4.704769702885537,-0.09216019694217295,1.0067611316352292,0,-1.0645040150676568,-1.8968457105883836,-1.2505670514777443,0.4533189019892502,0.09878053236564129,5.0166264247697105,4.360222225108341e-05,0.7806778428759279,6.983196526799481,4.026488508507153,300,300,300,300,300,302.0283394905688,302.0283394905688,-21.587601345849443
311,[311],-0.15302752428136351,-0.009635392730560853,-0.011240592730560838,-2.272743520657699,-2.131013110542257,-7.732629362467058,-0.053417662702804625,-0.19881172847919615,-32.74382526421077,-4.410936188453904,-4.704769702885537,-0.09216019694217295,1.0067611316352292,0,-0.4479502538085317,-1.8968457105883836,-1.6783623904271001,0.5154716205954938,0.08566420953160006,3.6408626254876615,4.360222225108341e-05,0.7806778428759279,6.983196526799481,4.637135398658155,300,300,300,300,300,302.0283394905688,302.0283394905688,-28.972311525074556
314,[314],-0.18994397322298312,-0.012279828105529305,-0.01283792810552932,-2.6905152964796875,-3.4968443052649496,-11.56219994972591,-0.053417662702804625,-0.19881172847919615,-32.74382526421077,-4.410936188453904,-4.704769702885537,-0.09216019694217295,1.0067611316352292,0,-0.6697967999351111,-1.8968457105883836,-2.0684364388811955,0.5995464027964653,0.0826456692953469,3.3176257990324185,4.360222225108341e-05,0.7806778428759279,6.983196526799481,5.1496416709131285,300,300,300,300,300,302.0283394905688,302.0283394905688,-35.70586734956081
317,[317],-0.20685433581513224,-0.002083117243309971,-0.0020362172433099667,-1.0316121947554306,-1.640236003924091,-2.460919412632321,-0.053417662702804625,-0.19881172847919615,-32.74382526421077,-4.410936188453904,-4.704769702885537,-0.09216019694217295,1.0067611316352292,0,-0.14256075441061683,-1.8968457105883836,-2.276816697565727,0.6583346486880842,0.03418757299100002,1.5054081803703943,4.360222225108341e-05,0.7806778428759279,6.983196526799481,5.468235642586433,300,300,300,300,300,302.0283394905688,302.0283394905688,-39.302979513607546
320,[320],-0.22318357756713586,-0.005452312254346907,-0.007146512254346911,-2.1571669022194997,-1.8408581827838977,-3.9301064996788377,-0.053417662702804625,-0.19881172847919615,-32.74382526421077,-4.410936188453904,-4.704769702885537,-0.09216019694217295,1.0067611316352292,0,-0.22767057898453558,-1.8968457105883836,-2.4072895914532855,0.6489956885169519,0.057381384392216704,2.1421368244320145,4.360222225108341e-05,0.7806778428759279,6.983196526799481,5.533049883158419,300,300,300,300,300,302.0283394905688,302.0283394905688,-41.55523525339828
323,[323],-0.2351820251389547,-0.0025156676587357652,-0.0024259676587357667,-1.1793561139173099,-0.69108842714097,-0.8916501257922359,-0.053417662702804625,-0.19881172847919615,-32.74382526421077,-4.410936188453904,-4.704769702885537,-0.09216019694217295,1.0067611316352292,0,-0.05165318049455947,-1.8968457105883836,-2.479514681011101,0.6497396840583377,0.035628757021425664,1.2945656369796688,4.360222225108341e-05,0.7806778428759279,6.983196526799481,5.699043769043726,300,300,300,300,300,302.0283394905688,302.0283394905688,-42.80200282071903
326,[326],-0.21894324034633628,0.010514976225676946,0.009332376225676947,2.43864958499254,2.563718547548246,6.575363238712769,-0.053417662702804625,-0.19881172847919615,-32.74382526421077,-4.410936188453904,-4.704769702885537,-0.09216019694217295,1.0067611316352292,0,0.38090997170527086,-1.8968457105883836,-2.3245435882918533,0.6842255744381952,0.06628319984016809,2.5734315677284263,4.360222225108341e-05,0.7806778428759279,6.983196526799481,5.957576538066676,300,300,300,300,300,302.0283394905688,302.0283394905688,-40.12685304302371
329,[329],-0.19042638348660335,0.004026724343838386,0.0018086435357575778,1.083023676905142,1.4169157462021997,1.857609554408692,-0.04503653294727584,-0.1831354527384585,-31.816643630505617,-4.105492568716874,-4.557727294319833,-0.08515678101882308,1.0067611758259207,0,0.1081532167897202,-1.852419604499017,-2.1532747490078226,0.7099668661423565,0.028780163309371835,1.3154478611838967,4.382038674292497e-05,0.7687504459814284,7.004372867359882,6.157586986123627,297,297,297,297,297,299.00806922029847,299.00806922029847,-36.98404786980037
332,[332],-0.17976097590262846,0.004593331519058068,0.004428382024108575,3.492873425490474,4.608103359291727,5.427274355876379,-0.04503653294727584,-0.1831354527384585,-31.816643630505617,-4.105492568716874,-4.557727294319833,-0.08515678101882308,1.0067611758259207,0,0.315985228755583,-1.852419604499017,-1.991766522288173,0.7097726604170363,0.021849447312900318,1.1817423354710266,4.382038674292497e-05,0.7687504459814284,7.004372867359882,6.044462767524224,297,297,297,297,297,299.00806922029847,299.00806922029847,-34.2100275126126
335,[335],-0.16184233847938442,0.0026012163488099314,0.0015774408386058476,0.5715728767433985,0.45543999235068583,0.709300236040909,-0.0377863345761612,-0.1728797000253094,-30.96853046029013,-3.870384502554673,-4.420855084766344,-0.07722999514160864,1.0067567567567535,0,0.04150674870484438,-1.812212863128732,-1.8652094195426037,0.6978798862852297,0.04732113292742703,1.5626482048453232,0.0,0.7658849816279006,7.028725697634411,6.112916621891202,294,294,294,294,294,295.98648648648555,295.98648648648555,-31.8741776416924
338,[338],-0.16525368674423424,-0.0017755170007074746,-0.0024943945517278835,-1.779073486982865,-1.0215954475090536,-1.3846832074254611,-0.0377863345761612,-0.1728797000253094,-30.96853046029013,-3.870384502554673,-4.420855084766344,-0.07722999514160864,1.0067567567567535,0,-0.08102873086187964,-1.812212863128732,-1.8915157418040363,0.7074666050123437,0.02404057920896541,1.3599838558463015,0.0,0.7658849816279006,7.028725697634411,6.32260863451138,294,294,294,294,294,295.98648648648555,295.98648648648555,-32.323720936978845
341,[341],-0.1700275001051763,-0.001335219608688708,-0.0011397094046070768,-0.7772755834823002,-1.48507205483298,-1.7693736028130753,-0.0377863345761612,-0.1728797000253094,-30.96853046029013,-3.870384502554673,-4.420855084766344,-0.07722999514160864,1.0067567567567535,0,-0.10353999867090377,-1.812212863128732,-1.954386220631219,0.7233233681174855,0.025141591849340405,1.195457922198128,0.0,0.7658849816279006,7.028725697634411,6.55528148808247,294,294,294,294,294,295.98648648648555,295.98648648648555,-33.39810153443868
344,[344],-0.16995001688513195,0.00115880039395831,0.0006085963123256589,0.42098785333658345,0.9805936664047936,1.4982706679216087,-0.0377863345761612,-0.1728797000253094,-30.96853046029013,-3.870384502554673,-4.420855084766344,-0.07722999514160864,1.0067567567567535,0,0.08767562866238048,-1.812212863128732,-1.938715719272583,0.7289551141027655,0.024787539329355682,1.5330752412624655,0.0,0.7658849816279006,7.028725697634411,6.611176830263686,294,294,294,294,294,295.98648648648555,295.98648648648555,-33.13031158077115
347,[347],-0.16517301045831434,0.00231604179193988,0.0020842050572460026,1.0765912601294496,1.5901893890074337,2.881356706013947,-0.0377863345761612,-0.1728797000253094,-30.96853046029013,-3.870384502554673,-4.420855084766344,-0.07722999514160864,1.0067567567567535,0,0.16861089655501169,-1.812212863128732,-1.8459955003266961,0.7475238228465829,0.033194280587759355,1.8180693767774359,0.0,0.7658849816279006,7.028725697634411,6.858640310845823,294,294,294,294,294,295.98648648648555,295.98648648648555,-31.545834953807436
350,[350],-0.20529519259358237,-0.0014878957841086883,-0.0032972772274076573,-2.1407344280368257,-0.06974970893711298,-0.07900919690912649,-0.027978797159022076,-0.20859246982099006,-35.07670110706451,-5.205721491270129,-5.322755368682499,-0.0700102231029353,1.0067567567567535,0,-0.00464722210711339,-2.0631676716932863,-2.0621535646896114,0.6800218426452521,0.026274784579901442,1.1365734956199247,0.0,0.6835404050565991,6.612177629511928,6.595899205751513,291,291,291,291,291,292.96621621621523,292.96621621621523,-35.05945988680572
-54,[-54],-0.010197129981946199,-0.001604031840125557,-0.020673878444433212,-33.29942890655286,-73.12223380606333,-1.1512320950538346,-0.05937457105218201,-0.08486704489795491,-1.1970063576926182,-8.18309206032086,-1.0364759921756386,-0.10047074184928072,1.0257124140189977,0,-0.8244431173746367,-0.8572238884698686,-0.09817066639893815,0.007958871257383931,0.006857488507836675,0.12453492454415496,0.0034741571299698798,0.11455170520506124,1.1696340853198044,0.08841863338488615,2,2,2,2,122,2.0514248280379954,2.0514248280379954,-0.1370831044246856
-53,[-53],-0.053381458983626215,-0.00870239973095023,-0.04318432900168002,-7.396311610331653,-7.424019487087807,-2.811313073978322,-0.05937457105218201,-0.08486704489795491,-1.1970063576926182,-7.8754747504299845,-1.0364759921756386,-0.10047074184928072,1.0257124140189977,0,-2.013293170495195,-0.8572238884698686,-0.5375072544909317,0.07002436258575431,0.06206549132837038,2.8827510492623842,0.0034741571299698798,0.11455170520506124,1.1696340853198044,0.7174864854305171,2,2,2,2,113,2.0514248280379954,2.0514248280379954,-0.7505619122210975
-52,[-52],-0.08474134041190148,8.504249392047761e-05,0.018154820204377174,,,0.8351470313430728,-0.13294794171105495,-0.16586733244493604,-1.6650305342969989,,,-0.1937048388118802,1.0232558139534884,0,0.8448022310781752,-1.6842800817064272,-0.8604958532160146,,,,,,,,1,1,1,1,126,1.0232558139534884,1.0232558139534884,-0.8506612919087787
-51,[-51],-0.08298134041190149,-0.004653725206226882,0.0017599999999999998,,,0.08096245287019814,-0.13294794171105495,-0.16586733244493604,-1.6650305342969989,,,-0.1937048388118802,1.0232558139534884,0,0.08189846608004989,-1.6842800817064272,-0.8426241427344622,,,,,,,,1,1,1,1,111,1.0232558139534884,1.0232558139534884,-0.8329938362551131
-50,[-50],-0.010131066394671803,-0.0032321740983184653,0.03135960381127894,8.326535858235166,8.32056866126859,2.065314669910235,-0.1980757001565793,-0.23940453307710585,-3.4275753659939725,-25.530706553267734,-3.1989415272793114,-0.24207841465362617,1.0220445736434107,0,1.4764071861802126,-2.4502304541068884,-0.0991336100697271,0.10044611944097004,0.0417694509237652,1.967912105920941,0.001712952473804781,0.1039973064729659,1.083217404753455,1.0252588732429762,2,2,2,2,123,2.0440891472868215,2.0440891472868215,-0.1386759026064353
-49,[-49],0.02858607829488813,0.004823230904527008,0.03871714468955993,2.614043178249089,2.571614023412488,2.4894001248395643,-0.1980757001565793,-0.23940453307710585,-3.4275753659939725,-25.737436297023873,-3.1989415272793114,-0.24207841465362617,1.0220445736434107,0,1.7795681632139835,-2.4502304541068884,0.2892000000379685,0.0651482520310024,0.16559437147197242,7.736844151791742,0.001712952473804781,0.1039973064729659,1.083217404753455,0.6630589346456939,2,2,2,2,125,2.0440891472868215,2.0440891472868215,0.40455574058927046
-48,[-48],-0.0006938608389347872,-0.004965362446455401,-0.029279939133822916,-18.44827232498888,-18.243385367705482,-1.9224898347006523,-0.1980757001565793,-0.23940453307710585,-3.4275753659939725,-26.04445434626732,-3.1989415272793114,-0.24207841465362617,1.0220445736434107,0,-1.3743076774997278,-2.4502304541068884,-0.010698521881148781,0.08310465956838346,0.017956407537381064,0.8522824101864738,0.001712952473804781,0.1039973064729659,1.083217404753455,0.8490422040818327,2,2,2,2,128,2.0440891472868215,2.0440891472868215,-0.01496593513924767
-47,[-47],-0.06643975777976216,-0.0027114037657156587,-0.06574589694082737,-27.327954532227317,-26.813211179815262,-4.313008158596378,-0.1980757001565793,-0.23940453307710585,-3.4275753659939725,-25.530706553267734,-3.1989415272793114,-0.24207841465362617,1.0220445736434107,0,-3.0831893716623533,-2.4502304541068884,-0.6835056017633426,0.10978639563864062,0.026681736070257162,1.2752752385113775,0.001712952473804781,0.1039973064729659,1.083217404753455,1.1273300760999878,2,2,2,2,123,2.0440891472868215,2.0440891472868215,-0.9561414760787718
-46,[-46],-0.055759073236137636,-0.009768378104447894,-0.011465901382962863,-1.7513269059530876,-1.775587106334748,-0.935683106683163,-0.216321752569866,-0.2531010437331597,-4.434078164842503,-38.19952183058833,-5.588013799610944,-0.24843996562676088,1.021640826873385,0,-0.5460309766248872,-2.5875683909294693,-0.574824128898143,0.15781853058334647,0.07635024525442602,3.586284611367149,0.0013986198381532298,0.07726903059615922,0.8020380911480794,1.6201240882411425,3,3,3,3,136,3.064922480620155,3.064922480620155,-0.9850232857637897
-45,[-45],-0.12813192396139106,-0.020119283599208265,-0.07237285072525342,-75.7957949867118,-73.53284997382778,-5.806492413792194,-0.216321752569866,-0.2531010437331597,-4.434078164842503,-36.17998543906425,-5.588013799610944,-0.24843996562676088,1.021640826873385,0,-3.388459939932997,-2.5875683909294693,-1.314246708139499,0.1618415468699806,0.01054655161600418,0.5089801815400566,0.0013986198381532298,0.07726903059615922,0.8020380911480794,1.6652365164258704,3,3,3,3,122,3.064922480620155,3.064922480620155,-2.2521038099728172
-44,[-44],-0.134725768220375,-0.0022483684283956377,-0.0065938442589839295,-1.541340219538173,-1.4980307357436995,-0.5153467531789943,-0.216321752569866,-0.2531010437331597,-4.434078164842503,-37.63357170166358,-5.588013799610944,-0.24843996562676088,1.021640826873385,0,-0.30073781275830574,-2.5875683909294693,-1.3798730791538036,0.11274612859183367,0.049150409425633236,2.3065043518152355,0.0013986198381532298,0.07726903059615922,0.8020380911480794,1.162552930355962,3,3,3,3,132,3.064922480620155,3.064922480620155,-2.3645616911915064
-43,[-43],-0.18928000798438985,-0.0018622832149267196,-0.054554239764014884,-9.126072361327948,-9.100806450359839,-4.3541080550863835,-0.216321752569866,-0.2531010437331597,-4.434078164842503,-36.62211979346508,-5.588013799610944,-0.24843996562676088,1.021640826873385,0,-2.54090071378638,-2.5875683909294693,-1.9343430722153945,0.049591520380663605,0.0668343312124521,3.1214962932649977,0.0013986198381532298,0.07726903059615922,0.8020380911480794,0.5162949249785637,3,3,3,3,125,3.064922480620155,3.064922480620155,-3.314705964831997
-42,[-42],-0.17513482003743452,-0.009595220220489864,0.01414518794695536,1.4841973132859552,1.4695538139472784,1.1190518753546657,-0.216321752569866,-0.2531010437331597,-4.434078164842503,-37.05897961308315,-5.588013799610944,-0.24843996562676088,1.021640826873385,0,0.6530383887765608,-2.5875683909294693,-1.7918384127734617,0.10213245956399124,0.1078256453253479,5.027570885219554,0.0013986198381532298,0.07726903059615922,0.8020380911480794,1.0486745108411457,3,3,3,3,128,3.064922480620155,3.064922480620155,-3.070508825527471
-41,[-41],-0.1354317794852704,-0.004119689914123079,-0.004080664457194509,-0.7865491806565951,-0.7690867973609545,-0.36991960010549657,-0.21743612345909866,-0.25040614862412214,-5.069302167124437,-43.68034005984288,-7.799225774869358,-0.24441248181796033,1.021438953488372,0,-0.18693195813119412,-2.561677132514819,-1.3846707071011684,0.16779098303821957,0.05730399729371318,2.684652720985061,0.0012112403100775831,0.06331970650154382,0.6569054945861543,1.716813015136856,4,4,4,4,122,4.085755813953488,4.085755813953488,-2.7401244782830076
-40,[-40],-0.03757329060203263,-0.0029037196710641968,0.001121503536616053,0.35812180331673577,-0.5577455740419637,-0.2645339002349436,-0.14628092709443483,-0.19172148638287895,-4.800330339636745,-8.911602772710356,-3.1504238878178352,-0.16532703254050812,1.0277704369274139,0,-0.07167461651148126,-1.3006341943936734,-0.41126088562751456,0.10375928941578604,0.03783958046390023,1.5527647851542232,0.004196081793987785,0.25995094184226664,1.5447215086712345,1.0345224533883466,14,14,14,14,146,14.388786116983795,14.388786116983795,-1.5178657575614163
-39,[-39],-0.020392608197061356,-0.006036222441209935,0.012484021079717205,3.2965206104077605,2.455777520675835,1.020444056431489,-0.07713969009972518,-0.12044457606904736,-3.742413233313954,-4.12310515606168,-2.1379553409507097,-0.09649697987504129,1.0280304755950693,0,0.2586617454264754,-0.9486253880700788,-0.30340865455235044,0.11295419746806973,0.042677655992583274,1.1869844912376164,0.003970438965283222,0.3292036915935524,1.774827321974354,1.0568758868210395,16,16,16,16,127,16.44848760952111,16.44848760952111,-1.1969746732256081
-38,[-38],-0.02435237783788704,0.003035120551816583,-0.008038291280237959,-3.0177484723923937,-3.861603625651542,-1.8040873811576903,-0.09209838671118004,-0.12619936454489875,-4.127779781180676,-4.622719736557421,-2.5243839571447784,-0.11051819248836185,1.028306733417232,0,-0.4090759152961474,-0.9359720098722992,-0.33199460682416315,0.10562324783395763,0.030603258192582104,1.2170913695017622,0.0035730810411072444,0.3136509227883,1.6581447787988248,0.9736326099118344,20,20,20,20,132,20.566134668344638,20.566134668344638,-1.4641470162091508
-37,[-37],-0.01565048489442992,0.0004098689485410297,0.0023883135040049194,0.8314630364796964,-0.6784678984596733,-0.3266411150111094,-0.09029233161541635,-0.12028447983144644,-4.220423562883898,-4.366413565070276,-2.5486974551028814,-0.10476278615789658,1.0284827118173805,0,-0.063751068074296,-0.8237068069358733,-0.25983355455632556,0.10828760277048648,0.033374538689162306,1.0917546379802345,0.0030694540046323398,0.3200748945916094,1.6793307938101307,0.9505222473780243,27,27,27,27,135,27.76903321906927,27.76903321906927,-1.3313082359446469
-36,[-36],-0.028331066689112627,-0.009291533631263659,-0.015125970059437388,-2.3148350960643693,-2.464121194374883,-2.1543071826413835,-0.08062111818488786,-0.10221524533495396,-4.043120537596739,-3.9088990183649472,-2.5739111924598586,-0.09030822538127133,1.0284965738102005,0,-0.38621938228396796,-0.7248416238466291,-0.3035145404271553,0.13792699708768597,0.07450318760017748,1.7870786931357203,0.0028112300683187878,0.29814868650698145,1.5930322040936957,1.0456402457563068,32,32,32,32,130,32.91189036192642,32.91189036192642,-1.6929848279793627
-35,[-35],-0.019191672680101128,-0.005517585194801662,0.0034731806711889813,0.9226271350436336,-0.7119705047242875,-0.42928193912131996,-0.06643904261038716,-0.08875190786277529,-3.9383651361009178,-3.3230233505003763,-2.367124019400852,-0.07515359644197478,1.0284310618650614,0,-0.06883355725105729,-0.6315003203401879,-0.25783234598248833,0.1394094162208859,0.04242315976920904,1.0895322060868258,0.0025098786353360304,0.3009859097278328,1.6872621282482794,0.9759132404718308,40,40,40,40,127,41.13724247460246,41.13724247460246,-1.6079768919666222
-34,[-34],-0.04033263636497352,-0.030795833828832796,-0.02497929822089262,-2.6904266316436867,-2.87134182174279,-4.407405873276553,-0.06871851729974393,-0.08849294813158533,-4.356881990137113,-3.674413598471787,-2.75289295513866,-0.07671355013231185,1.028300405047605,0,-0.6320596223582688,-0.6248140662612427,-0.3441925940803701,0.1519600050733279,0.11063772879935474,2.6231149517833945,0.0022546748740235813,0.2869886995572625,1.6048944526134403,0.9623169667810276,50,50,50,50,142,51.415020252380245,51.415020252380245,-2.400084433535038
-78,[-78],0.1756015922141075,-0.0012417456914240925,0.03202811198353767,,,1.1601351400762223,0.12380953543500495,0.09009569642670451,0.7121502688878039,,,0.08324541904249641,1.0273972602739727,0,1.1759200172163402,0.7218398335871004,1.406906535259219,,,,,,,,1,1,1,1,104,1.0273972602739727,1.0273972602739727,1.388021027332186
-77,[-77],0.09437474488019942,0.005771556506321455,0.0065739487731456756,0.5119564336477422,0.5641868116528364,0.3744594786562851,0.1319047769891509,0.09215548088051377,1.0390023194649747,300.1274031856919,33.13206154987804,0.08605757283652408,1.0263568579850877,0,0.26824956400428346,0.7443046179417114,0.7619901215433491,0.002350207038206375,0.12181886960354389,4.51063151112417,0.0014713510272654456,0.002912975110142318,0.031770002710077905,0.010532659587961806,2,2,2,2,90,2.0527137159701754,2.0527137159701754,1.0636901674509545
-76,[-76],0.11149036350786685,-0.013361221906961873,0.017115618627667424,3.5745775469969323,3.619024063131316,0.8985154724523249,0.1319047769891509,0.09215548088051377,1.0390023194649747,331.80332855688533,33.13206154987804,0.08605757283652408,1.0263568579850877,0,0.643664795457551,0.7443046179417114,0.9024492952272773,0.04786834892425815,0.05021855596246452,1.8653684555703238,0.0014713510272654456,0.002912975110142318,0.031770002710077905,0.3965241092993658,2,2,2,2,110,2.0527137159701754,2.0527137159701754,1.2597623181938966
-75,[-75],0.1430554481934011,0.0010934985009359423,0.03156508468553424,10.580200968504313,10.510565100822944,1.6390104831063874,0.1319047769891509,0.09215548088051377,1.0390023194649747,313.18246186905725,33.13206154987804,0.08605757283652408,1.0263568579850877,0,1.1741293051772477,0.7443046179417114,1.1586653150673079,0.07740260795661172,0.029534259032353585,1.1058670014440488,0.0014713510272654456,0.002912975110142318,0.031770002710077905,0.6378440732360893,2,2,2,2,98,2.0527137159701754,2.0527137159701754,1.617423727892047
-74,[-74],0.13700223685640842,-0.0035999199763895816,-0.0060532113369926805,-14.76041136196971,-14.92744824920643,-0.31142627891043073,0.1319047769891509,0.09215548088051377,1.0390023194649747,340.7323671900878,33.13206154987804,0.08605757283652408,1.0263568579850877,0,-0.22309480277271984,0.7443046179417114,1.1099820378836303,0.0818194957875442,0.004416887830932455,0.16096552612200585,0.0014713510272654456,0.002912975110142318,0.031770002710077905,0.6729696307471601,2,2,2,2,116,2.0527137159701754,2.0527137159701754,1.5494649423441673
-73,[-73],0.07616904556083183,0.005267871469927572,-0.01516577901010712,-5.033748669630201,-5.065844948890674,-0.9709845820357426,0.09266945119499759,0.060148068136684586,0.8309051330732172,11.267376555314033,1.8807700876542623,0.05495950026212231,1.0269609100182275,0,-0.5681050673554767,0.4861471802167043,0.616017336025065,0.0697521097766463,0.031310144593051654,1.165436586343804,0.0014754909348885692,0.05547671695096666,0.44770576776977317,0.568118777337035,3,3,3,3,108,3.0808827300546824,3.0808827300546824,1.0528744943808026
-72,[-72],0.09238518397195264,-0.003047510624616907,0.03525839980132878,9.655561349279546,9.793283037499215,2.5217605946635087,0.10045447198081768,0.06912019915604031,1.0901657290310875,15.605510695055168,2.841343378172835,0.06364203861302684,1.0261730634660515,0,1.2772742700910509,0.5521700350037634,0.740737098490785,0.06884083517586208,0.040167773139731085,1.4346585222956378,0.0019834795415449983,0.04872139115302151,0.3886682892645266,0.5612501040919634,4,4,4,4,121,4.104692253864206,4.104692253864206,1.4624592929804228
-71,[-71],0.09122064594408497,0.0021366184694913797,-0.0011645380278676731,-0.20485356479362415,-0.3476566378196293,-0.1434035044802613,0.10045447198081768,0.06912019915604031,1.0901657290310875,14.257585589943297,2.841343378172835,0.06364203861302684,1.0261730634660515,0,-0.07263401882840714,0.5521700350037634,0.7248870561426887,0.04592255174023895,0.05713086978948089,2.099666094873652,0.0019834795415449983,0.04872139115302151,0.3886682892645266,0.36020036990120513,4,4,4,4,101,4.104692253864206,4.104692253864206,1.4311660827802926
-70,[-70],0.10400351905999704,-0.00858234627192597,0.012782873115912079,4.665829054387083,4.568894986130991,0.8926099850021515,0.10045447198081768,0.06912019915604031,1.0901657290310875,15.213678019920247,2.841343378172835,0.06364203861302684,1.0261730634660515,0,0.45210785253853064,0.5521700350037634,0.823545077882772,0.06628084531544391,0.029379782414835316,1.0611573690299514,0.0019834795415449983,0.04872139115302151,0.3886682892645266,0.5140256015023794,4,4,4,4,115,4.104692253864206,4.104692253864206,1.6259495505110428
-69,[-69],0.10567670102751814,0.006392410940721093,0.0016731819675210868,2.676338054428254,2.7623454745931455,0.12635794425013383,0.10045447198081768,0.06912019915604031,1.0901657290310875,13.972405069091513,2.841343378172835,0.06364203861302684,1.0261730634660515,0,0.06400042547807,0.5521700350037634,0.8375111157048021,0.06416124062147853,0.006157268229765917,0.22818691419500983,0.0019834795415449983,0.04872139115302151,0.3886682892645266,0.4981258896425676,4,4,4,4,97,4.104692253864206,4.104692253864206,1.653523114519864
